period,product_id,store_id,units,revenue,cost,gross_profit,promo_days,stockout_days,days,avg_selling_price
2022-12-26/2023-01-01,P00044,S00163,46,6014.96,3246.68,2768.28,0,0,1,130.76
2022-12-26/2023-01-01,P00044,S00169,69,9352.95,4870.02,4482.93,0,0,1,135.55
2022-12-26/2023-01-01,P00044,S00176,40,5173.2,2823.2,2350.0,0,0,1,129.33
2022-12-26/2023-01-01,P00044,S00196,19,2384.12,1341.02,1043.1,0,0,1,125.48
2022-12-26/2023-01-01,P00044,S00200,21,2718.45,1482.18,1236.27,0,0,1,129.45
2022-12-26/2023-01-01,P00045,S00003,249,31349.1,20836.32,10512.78,0,0,1,125.9
2022-12-26/2023-01-01,P00045,S00012,37,5048.28,3096.16,1952.12,0,0,1,136.44
2022-12-26/2023-01-01,P00045,S00022,54,6966.0,4518.72,2447.28,0,0,1,129.0
2022-12-26/2023-01-01,P00045,S00025,183,25034.4,15313.44,9720.96,0,0,1,136.8
2022-12-26/2023-01-01,P00045,S00030,132,17464.92,11045.76,6419.16,0,0,1,132.31
2022-12-26/2023-01-01,P00045,S00045,14,1888.6,1171.52,717.08,0,0,1,134.9
2022-12-26/2023-01-01,P00045,S00056,52,6834.88,4351.36,2483.52,0,0,1,131.44
2022-12-26/2023-01-01,P00045,S00088,50,6814.5,4184.0,2630.5,0,0,1,136.29
2022-12-26/2023-01-01,P00045,S00106,38,5002.7,3179.84,1822.86,0,0,1,131.65
2022-12-26/2023-01-01,P00045,S00110,233,28610.07,19497.44,9112.63,1,0,1,122.79
2022-12-26/2023-01-01,P00045,S00115,249,34063.2,20836.32,13226.88,0,0,1,136.8
2022-12-26/2023-01-01,P00045,S00124,148,19528.6,12384.64,7143.96,0,0,1,131.95
2022-12-26/2023-01-01,P00045,S00128,64,8704.64,5355.52,3349.12,0,0,1,136.01
2022-12-26/2023-01-01,P00045,S00166,74,10374.8,6192.32,4182.48,0,0,1,140.2
2022-12-26/2023-01-01,P00045,S00192,37,5004.25,3096.16,1908.09,0,0,1,135.25
2022-12-26/2023-01-01,P00045,S00195,50,6817.0,4184.0,2633.0,0,0,1,136.34
2022-12-26/2023-01-01,P00046,S00022,0,0.0,0.0,0.0,0,0,1,134.67
2022-12-26/2023-01-01,P00046,S00024,0,0.0,0.0,0.0,0,0,1,137.77
2022-12-26/2023-01-01,P00046,S00043,0,0.0,0.0,0.0,0,0,1,140.62
2022-12-26/2023-01-01,P00046,S00047,0,0.0,0.0,0.0,0,0,1,142.93
2022-12-26/2023-01-01,P00046,S00055,0,0.0,0.0,0.0,0,0,1,140.63
2022-12-26/2023-01-01,P00046,S00078,0,0.0,0.0,0.0,0,0,1,148.14
2022-12-26/2023-01-01,P00046,S00093,0,0.0,0.0,0.0,0,0,1,138.43
2022-12-26/2023-01-01,P00046,S00105,0,0.0,0.0,0.0,0,0,1,142.83
2022-12-26/2023-01-01,P00046,S00115,0,0.0,0.0,0.0,0,0,1,140.13
2022-12-26/2023-01-01,P00046,S00116,0,0.0,0.0,0.0,0,0,1,142.34
2022-12-26/2023-01-01,P00046,S00119,0,0.0,0.0,0.0,0,0,1,137.63
2022-12-26/2023-01-01,P00046,S00124,0,0.0,0.0,0.0,0,0,1,134.86
2022-12-26/2023-01-01,P00046,S00136,0,0.0,0.0,0.0,0,0,1,147.39
2022-12-26/2023-01-01,P00046,S00139,0,0.0,0.0,0.0,0,0,1,140.46
2022-12-26/2023-01-01,P00046,S00148,0,0.0,0.0,0.0,0,0,1,131.81
2022-12-26/2023-01-01,P00046,S00158,0,0.0,0.0,0.0,0,0,1,145.69
2022-12-26/2023-01-01,P00046,S00175,0,0.0,0.0,0.0,0,0,1,144.79
2022-12-26/2023-01-01,P00046,S00200,0,0.0,0.0,0.0,0,0,1,138.64
2022-12-26/2023-01-01,P00047,S00037,25,2958.25,1860.5,1097.75,0,0,1,118.33
2022-12-26/2023-01-01,P00047,S00044,34,4044.3,2530.28,1514.02,0,0,1,118.95
2022-12-26/2023-01-01,P00047,S00055,115,13809.2,8558.3,5250.9,0,0,1,120.08
2022-12-26/2023-01-01,P00047,S00066,10,1192.9,744.2,448.7,0,0,1,119.29
2022-12-26/2023-01-01,P00047,S00089,47,5379.62,3497.74,1881.88,0,0,1,114.46
2022-12-26/2023-01-01,P00047,S00100,53,6254.53,3944.26,2310.27,0,0,1,118.01
2022-12-26/2023-01-01,P00047,S00115,185,21913.25,13767.7,8145.55,0,0,1,118.45
2022-12-26/2023-01-01,P00047,S00121,5,564.85,372.1,192.75,0,0,1,112.97
2022-12-26/2023-01-01,P00047,S00123,15,1818.6,1116.3,702.3,0,0,1,121.24
2022-12-26/2023-01-01,P00047,S00154,14,1652.56,1041.88,610.68,0,0,1,118.04
2022-12-26/2023-01-01,P00047,S00158,140,16949.8,10418.8,6531.0,0,0,1,121.07
2022-12-26/2023-01-01,P00047,S00174,109,13220.61,8111.78,5108.83,0,0,1,121.29
2022-12-26/2023-01-01,P00048,S00022,37,3988.6,2295.85,1692.75,0,0,1,107.8
2022-12-26/2023-01-01,P00048,S00023,106,11328.22,6577.3,4750.92,0,0,1,106.87
2022-12-26/2023-01-01,P00048,S00024,97,10961.0,6018.85,4942.15,0,0,1,113.0
2022-12-26/2023-01-01,P00048,S00025,83,9221.3,5150.15,4071.15,0,0,1,111.1
2022-12-26/2023-01-01,P00048,S00030,62,6700.96,3847.1,2853.86,0,0,1,108.08
2022-12-26/2023-01-01,P00048,S00036,51,5513.61,3164.55,2349.06,0,0,1,108.11
2022-12-26/2023-01-01,P00048,S00062,79,8477.49,4901.95,3575.54,0,0,1,107.31
2022-12-26/2023-01-01,P00048,S00076,15,1687.35,930.75,756.6,0,0,1,112.49
2022-12-26/2023-01-01,P00048,S00081,148,16160.12,9183.4,6976.72,0,0,1,109.19
2022-12-26/2023-01-01,P00048,S00085,21,2283.75,1303.05,980.7,0,0,1,108.75
2022-12-26/2023-01-01,P00048,S00086,44,4776.64,2730.2,2046.44,0,0,1,108.56
2022-12-26/2023-01-01,P00048,S00088,46,4984.56,2854.3,2130.26,0,0,1,108.36
2022-12-26/2023-01-01,P00048,S00089,69,7419.57,4281.45,3138.12,0,0,1,107.53
2022-12-26/2023-01-01,P00048,S00100,106,11939.84,6577.3,5362.54,0,0,1,112.64
2022-12-26/2023-01-01,P00048,S00105,95,10435.75,5894.75,4541.0,0,0,1,109.85
2022-12-26/2023-01-01,P00048,S00108,47,4911.97,2916.35,1995.62,0,0,1,104.51
2022-12-26/2023-01-01,P00048,S00115,37,4086.28,2295.85,1790.43,0,0,1,110.44
2022-12-26/2023-01-01,P00048,S00124,55,5994.45,3412.75,2581.7,0,0,1,108.99
2022-12-26/2023-01-01,P00048,S00127,64,6985.6,3971.2,3014.4,0,0,1,109.15
2022-12-26/2023-01-01,P00048,S00135,72,7961.04,4467.6,3493.44,0,0,1,110.57
2022-12-26/2023-01-01,P00048,S00181,71,7389.68,4405.55,2984.13,0,0,1,104.08
2022-12-26/2023-01-01,P00048,S00188,99,11422.62,6142.95,5279.67,0,0,1,115.38
2022-12-26/2023-01-01,P00049,S00003,148,8045.28,5594.4,2450.88,0,0,1,54.36
2022-12-26/2023-01-01,P00049,S00035,56,3052.0,2116.8,935.2,0,0,1,54.5
2022-12-26/2023-01-01,P00049,S00065,26,1497.34,982.8,514.54,0,0,1,57.59
2022-12-26/2023-01-01,P00049,S00068,192,10742.4,7257.6,3484.8,0,0,1,55.95
2022-12-26/2023-01-01,P00049,S00072,149,8081.76,5632.2,2449.56,0,0,1,54.24
2022-12-26/2023-01-01,P00049,S00086,143,7679.1,5405.4,2273.7,0,0,1,53.7
2022-12-26/2023-01-01,P00049,S00105,378,21474.18,14288.4,7185.78,0,0,1,56.81
2022-12-26/2023-01-01,P00049,S00131,134,7345.88,5065.2,2280.68,0,0,1,54.82
2022-12-26/2023-01-01,P00049,S00136,192,10836.48,7257.6,3578.88,0,0,1,56.44
2022-12-26/2023-01-01,P00049,S00137,83,3352.37,3137.4,214.97,1,0,1,40.39
2022-12-26/2023-01-01,P00049,S00141,96,5330.88,3628.8,1702.08,0,0,1,55.53
2022-12-26/2023-01-01,P00049,S00144,240,13296.0,9072.0,4224.0,0,0,1,55.4
2022-12-26/2023-01-01,P00049,S00154,30,1611.9,1134.0,477.9,0,0,1,53.73
2022-12-26/2023-01-01,P00049,S00158,130,7387.9,4914.0,2473.9,0,0,1,56.83
2022-12-26/2023-01-01,P00049,S00193,80,4257.6,3024.0,1233.6,0,0,1,53.22
2022-12-26/2023-01-01,P00050,S00003,173,7575.67,4560.28,3015.39,0,0,1,43.79
2022-12-26/2023-01-01,P00050,S00015,63,2589.3,1660.68,928.62,0,0,1,41.1
2022-12-26/2023-01-01,P00050,S00029,32,1311.68,843.52,468.16,0,0,1,40.99
2022-12-26/2023-01-01,P00050,S00033,34,1405.22,896.24,508.98,0,0,1,41.33
2022-12-26/2023-01-01,P00050,S00060,36,1523.52,948.96,574.56,0,0,1,42.32
2022-12-26/2023-01-01,P00050,S00062,105,4502.4,2767.8,1734.6,0,0,1,42.88
2022-12-26/2023-01-01,P00050,S00071,67,2728.91,1766.12,962.79,0,0,1,40.73
2022-12-26/2023-01-01,P00050,S00072,30,1282.8,790.8,492.0,0,0,1,42.76
2022-12-26/2023-01-01,P00050,S00079,26,1154.92,685.36,469.56,0,0,1,44.42
2022-12-26/2023-01-01,P00050,S00085,57,2456.13,1502.52,953.61,0,0,1,43.09
2022-12-26/2023-01-01,P00050,S00096,34,1493.96,896.24,597.72,0,0,1,43.94
2022-12-26/2023-01-01,P00050,S00114,34,1438.54,896.24,542.3,0,0,1,42.31
2022-12-26/2023-01-01,P00050,S00115,102,4580.82,2688.72,1892.1,0,0,1,44.91
2022-12-26/2023-01-01,P00050,S00120,27,1158.3,711.72,446.58,0,0,1,42.9
2022-12-26/2023-01-01,P00050,S00142,9,394.02,237.24,156.78,0,0,1,43.78
2022-12-26/2023-01-01,P00050,S00149,16,671.36,421.76,249.6,0,0,1,41.96
2022-12-26/2023-01-01,P00050,S00156,43,1761.28,1133.48,627.8,0,0,1,40.96
2022-12-26/2023-01-01,P00050,S00158,93,4007.37,2451.48,1555.89,0,0,1,43.09
2022-12-26/2023-01-01,P00050,S00169,44,1903.0,1159.84,743.16,0,0,1,43.25
2022-12-26/2023-01-01,P00050,S00172,132,5650.92,3479.52,2171.4,0,0,1,42.81
2022-12-26/2023-01-01,P00050,S00181,50,2223.5,1318.0,905.5,0,0,1,44.47
2022-12-26/2023-01-01,P00050,S00186,24,1044.48,632.64,411.84,0,0,1,43.52
2022-12-26/2023-01-01,P00051,S00001,32,1504.96,1040.32,464.64,0,0,1,47.03
2022-12-26/2023-01-01,P00051,S00011,85,4151.4,2763.35,1388.05,0,0,1,48.84
2022-12-26/2023-01-01,P00051,S00015,50,2335.5,1625.5,710.0,0,0,1,46.71
2022-12-26/2023-01-01,P00051,S00017,24,1156.56,780.24,376.32,0,0,1,48.19
2022-12-26/2023-01-01,P00051,S00019,87,4011.57,2828.37,1183.2,0,0,1,46.11
2022-12-26/2023-01-01,P00051,S00037,52,2490.8,1690.52,800.28,0,0,1,47.9
2022-12-26/2023-01-01,P00051,S00049,18,866.7,585.18,281.52,0,0,1,48.15
2022-12-26/2023-01-01,P00051,S00055,48,2308.8,1560.48,748.32,0,0,1,48.1
2022-12-26/2023-01-01,P00051,S00086,72,3250.08,2340.72,909.36,0,0,1,45.14
2022-12-26/2023-01-01,P00051,S00106,22,1033.12,715.22,317.9,0,0,1,46.96
2022-12-26/2023-01-01,P00051,S00108,94,4416.12,3055.94,1360.18,0,0,1,46.98
2022-12-26/2023-01-01,P00051,S00121,23,1077.09,747.73,329.36,0,0,1,46.83
2022-12-26/2023-01-01,P00051,S00129,29,1374.6,942.79,431.81,0,0,1,47.4
2022-12-26/2023-01-01,P00051,S00138,51,2528.58,1658.01,870.57,0,0,1,49.58
2022-12-26/2023-01-01,P00051,S00173,30,1332.0,975.3,356.7,0,0,1,44.4
2022-12-26/2023-01-01,P00051,S00175,88,4240.72,2860.88,1379.84,0,0,1,48.19
2022-12-26/2023-01-01,P00051,S00189,38,1830.46,1235.38,595.08,0,0,1,48.17
2022-12-26/2023-01-01,P00052,S00001,52,3001.44,2022.8,978.64,0,0,1,57.72
2022-12-26/2023-01-01,P00052,S00005,27,1512.0,1050.3,461.7,0,0,1,56.0
