date,product_id,store_id,channel,units,regular_price,selling_price,discount_percentage,revenue,cost,gross_profit,promotion_id,promotion_flag,inventory_available,stockout_flag
2023-01-05,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-06,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-07,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-08,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-09,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-10,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-11,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-12,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-13,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-14,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-15,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-16,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-17,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-18,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-19,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-20,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-21,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-22,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-23,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-24,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-25,P00002,S00053,Wholesale,0,68.15,53.65,21.27,0.0,0.0,0.0,PR0000117,True,570,False
2023-01-26,P00002,S00053,Wholesale,0,68.15,53.65,21.27,0.0,0.0,0.0,PR0000117,True,570,False
2023-01-27,P00002,S00053,Wholesale,0,68.15,53.65,21.27,0.0,0.0,0.0,PR0000117,True,570,False
2023-01-28,P00002,S00053,Wholesale,0,68.15,53.65,21.27,0.0,0.0,0.0,PR0000117,True,570,False
2023-01-29,P00002,S00053,Wholesale,0,68.15,53.65,21.27,0.0,0.0,0.0,PR0000117,True,570,False
2023-01-30,P00002,S00053,Wholesale,0,68.15,53.65,21.27,0.0,0.0,0.0,PR0000117,True,570,False
2023-01-31,P00002,S00053,Wholesale,0,68.15,53.65,21.27,0.0,0.0,0.0,PR0000117,True,570,False
2023-02-01,P00002,S00053,Wholesale,0,68.15,53.65,21.27,0.0,0.0,0.0,PR0000117,True,570,False
2023-02-02,P00002,S00053,Wholesale,0,68.15,53.65,21.27,0.0,0.0,0.0,PR0000117,True,570,False
2023-02-03,P00002,S00053,Wholesale,0,68.15,53.65,21.27,0.0,0.0,0.0,PR0000117,True,570,False
2023-02-04,P00002,S00053,Wholesale,0,68.15,53.65,21.27,0.0,0.0,0.0,PR0000117,True,570,False
2023-02-05,P00002,S00053,Wholesale,0,68.15,53.65,21.27,0.0,0.0,0.0,PR0000117,True,570,False
2023-02-06,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-07,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-08,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-09,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-10,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-11,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-12,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-13,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-14,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-15,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-16,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-17,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-18,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-19,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-20,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-21,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-22,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-23,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-24,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-25,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-26,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-27,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-02-28,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-03-01,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-03-02,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-03-03,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-03-04,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-03-05,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-06,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-07,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-08,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-09,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-10,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-11,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-12,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-13,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-14,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-15,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-16,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-17,P00002,S00053,Wholesale,0,72.39,46.35,35.97,0.0,0.0,0.0,PR0000118,True,570,False
2023-03-18,P00002,S00053,Wholesale,0,72.39,46.35,35.97,0.0,0.0,0.0,PR0000118,True,570,False
2023-03-19,P00002,S00053,Wholesale,0,72.39,46.35,35.97,0.0,0.0,0.0,PR0000118,True,570,False
2023-03-20,P00002,S00053,Wholesale,0,72.39,46.35,35.97,0.0,0.0,0.0,PR0000118,True,570,False
2023-03-21,P00002,S00053,Wholesale,0,72.39,46.35,35.97,0.0,0.0,0.0,PR0000118,True,570,False
2023-03-22,P00002,S00053,Wholesale,0,72.39,46.35,35.97,0.0,0.0,0.0,PR0000118,True,570,False
2023-03-23,P00002,S00053,Wholesale,0,72.39,46.35,35.97,0.0,0.0,0.0,PR0000118,True,570,False
2023-03-24,P00002,S00053,Wholesale,0,72.39,46.35,35.97,0.0,0.0,0.0,PR0000118,True,570,False
2023-03-25,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-26,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-27,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-28,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-29,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-30,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-03-31,P00002,S00053,Wholesale,0,72.39,72.39,0.0,0.0,0.0,0.0,,False,570,False
2023-01-01,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-02,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-03,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-04,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-05,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-06,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-07,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-08,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-09,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-10,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-11,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-12,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-13,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-14,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-15,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-16,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-17,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-18,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-19,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-20,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-21,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-22,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-23,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-24,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-25,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-26,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-27,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-28,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-29,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-30,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-01-31,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-01,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-02,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-03,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-04,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-05,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-06,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-07,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-08,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-09,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-10,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-11,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-12,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-13,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-14,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-15,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-16,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-17,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-18,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-19,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-20,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-21,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-22,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-23,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-24,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-25,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-26,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-27,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-02-28,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-01,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-02,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-03,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-04,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-05,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-06,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-07,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-08,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-09,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-10,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-11,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-12,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-13,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-14,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-15,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-16,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-17,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-18,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-19,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-20,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-21,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-22,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-23,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-24,P00002,S00177,Supermarket,0,66.5,66.5,0.0,0.0,0.0,0.0,,False,400,False
2023-03-25,P00002,S00177,Supermarket,0,66.5,57.04,14.22,0.0,0.0,0.0,PR0000138,True,400,False
2023-03-26,P00002,S00177,Supermarket,0,66.5,57.04,14.22,0.0,0.0,0.0,PR0000138,True,400,False
2023-03-27,P00002,S00177,Supermarket,0,66.5,57.04,14.22,0.0,0.0,0.0,PR0000138,True,400,False
2023-03-28,P00002,S00177,Supermarket,0,66.5,57.04,14.22,0.0,0.0,0.0,PR0000138,True,400,False
2023-03-29,P00002,S00177,Supermarket,0,66.5,57.04,14.22,0.0,0.0,0.0,PR0000138,True,400,False
2023-03-30,P00002,S00177,Supermarket,0,66.5,57.04,14.22,0.0,0.0,0.0,PR0000138,True,400,False
2023-03-31,P00002,S00177,Supermarket,0,66.5,57.04,14.22,0.0,0.0,0.0,PR0000138,True,400,False
2023-01-01,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-02,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-03,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-04,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-05,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-06,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-07,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-08,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-09,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-10,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-11,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-12,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-13,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-14,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-15,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-16,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-17,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-18,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-19,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-20,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-21,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-22,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-23,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-24,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-25,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-26,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-27,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-28,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-29,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-30,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-01-31,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-01,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-02,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-03,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-04,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-05,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-06,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-07,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-08,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-09,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-10,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-11,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-12,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-13,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-14,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-15,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-16,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-17,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-18,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-19,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-20,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-21,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-22,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-23,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-24,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-25,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-26,P00002,S00117,E-commerce,0,66.36,66.36,0.0,0.0,0.0,0.0,,False,439,False
2023-02-27,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-02-28,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-01,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-02,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-03,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-04,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-05,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-06,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-07,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-08,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-09,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-10,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-11,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-12,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-13,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-14,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-15,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-16,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-17,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-18,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-19,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
2023-03-20,P00002,S00117,E-commerce,0,66.88,66.88,0.0,0.0,0.0,0.0,,False,439,False
