transaction_id,date,product_id,store_id,customer_id,units,regular_price,selling_price,discount_percentage,revenue,cost,gross_profit,promotion_id,channel
T0000000691,2023-01-06,P00096,S00135,C0020512,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000692,2023-01-06,P00096,S00135,C0009650,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000693,2023-01-06,P00096,S00135,C0022880,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000694,2023-01-06,P00096,S00135,C0017033,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000695,2023-01-06,P00096,S00135,C0022655,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000696,2023-01-06,P00096,S00135,C0011486,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000697,2023-01-06,P00096,S00135,C0015452,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000698,2023-01-06,P00096,S00135,C0023595,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000699,2023-01-06,P00096,S00135,C0010587,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000700,2023-01-06,P00096,S00135,C0018827,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000701,2023-01-06,P00096,S00135,C0014157,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000702,2023-01-06,P00096,S00135,C0004267,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000703,2023-01-06,P00096,S00135,C0016988,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000704,2023-01-06,P00096,S00135,C0001617,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000705,2023-01-06,P00096,S00135,C0002425,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000706,2023-01-04,P00259,S00163,C0005055,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000707,2023-01-04,P00259,S00163,C0005378,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000708,2023-01-04,P00259,S00163,C0022523,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000709,2023-01-04,P00259,S00163,C0003335,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000710,2023-01-04,P00259,S00163,C0020478,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000711,2023-01-04,P00259,S00163,C0027191,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000712,2023-01-04,P00259,S00163,C0021567,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000713,2023-01-04,P00259,S00163,C0000563,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000714,2023-01-04,P00259,S00163,C0027871,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000715,2023-01-04,P00259,S00163,C0028788,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000716,2023-01-04,P00259,S00163,C0003400,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000717,2023-01-04,P00259,S00163,C0000766,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000718,2023-01-04,P00259,S00163,C0012451,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000719,2023-01-04,P00259,S00163,C0024562,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000720,2023-01-04,P00259,S00163,C0022746,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000721,2023-01-04,P00259,S00163,C0009608,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000722,2023-01-04,P00259,S00163,C0018215,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000723,2023-01-04,P00259,S00163,C0016179,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000724,2023-01-04,P00259,S00163,C0004084,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000725,2023-01-04,P00259,S00163,C0023222,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000726,2023-01-04,P00259,S00163,C0022530,16,63.88,63.88,0.0,1022.08,689.12,332.96,,E-commerce
T0000000727,2023-01-04,P00259,S00163,C0017312,15,63.88,63.88,0.0,958.2,646.05,312.15,,E-commerce
T0000000728,2023-01-04,P00259,S00163,C0006363,15,63.88,63.88,0.0,958.2,646.05,312.15,,E-commerce
T0000000729,2023-01-04,P00259,S00163,C0015130,15,63.88,63.88,0.0,958.2,646.05,312.15,,E-commerce
T0000000730,2023-01-04,P00259,S00163,C0011402,15,63.88,63.88,0.0,958.2,646.05,312.15,,E-commerce
T0000000731,2023-01-06,P00023,S00121,C0004450,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000732,2023-01-06,P00023,S00121,C0007890,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000733,2023-01-06,P00023,S00121,C0019799,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000734,2023-01-06,P00023,S00121,C0024564,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000735,2023-01-06,P00023,S00121,C0012855,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000736,2023-01-06,P00023,S00121,C0007321,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000737,2023-01-06,P00023,S00121,C0021683,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000738,2023-01-06,P00023,S00121,C0010673,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000739,2023-01-06,P00023,S00121,C0004626,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000740,2023-01-06,P00023,S00121,C0003649,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000741,2023-01-06,P00023,S00121,C0007347,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000742,2023-01-06,P00023,S00121,C0006261,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000743,2023-01-06,P00023,S00121,C0022586,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000744,2023-01-06,P00023,S00121,C0011329,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000745,2023-01-06,P00023,S00121,C0017427,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000746,2023-01-06,P00023,S00121,C0023313,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000747,2023-01-06,P00023,S00121,C0024250,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000748,2023-01-06,P00023,S00121,C0025154,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000749,2023-01-06,P00023,S00121,C0027858,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000750,2023-01-06,P00023,S00121,C0018445,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000751,2023-01-06,P00023,S00121,C0002182,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000752,2023-01-06,P00023,S00121,C0029775,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000753,2023-01-06,P00023,S00121,C0025384,2,87.31,87.31,0.0,174.62,100.72,73.9,,Supermarket
T0000000754,2023-01-06,P00023,S00121,C0015341,1,87.31,87.31,0.0,87.31,50.36,36.95,,Supermarket
T0000000755,2023-01-06,P00023,S00121,C0001194,1,87.31,87.31,0.0,87.31,50.36,36.95,,Supermarket
T0000000756,2023-01-23,P00028,S00023,C0019835,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000757,2023-01-23,P00028,S00023,C0029284,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000758,2023-01-23,P00028,S00023,C0014119,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000759,2023-01-23,P00028,S00023,C0025707,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000760,2023-01-23,P00028,S00023,C0021714,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000761,2023-01-23,P00028,S00023,C0004276,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000762,2023-01-23,P00028,S00023,C0012363,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000763,2023-01-23,P00028,S00023,C0026154,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000764,2023-01-23,P00028,S00023,C0007442,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000765,2023-01-23,P00028,S00023,C0012727,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000766,2023-01-23,P00028,S00023,C0023498,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000767,2023-01-23,P00028,S00023,C0025837,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000768,2023-01-23,P00028,S00023,C0027636,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000769,2023-01-23,P00028,S00023,C0004374,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000770,2023-01-23,P00028,S00023,C0029368,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000771,2023-01-23,P00028,S00023,C0002607,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000772,2023-01-23,P00028,S00023,C0002020,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000773,2023-01-23,P00028,S00023,C0029731,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000774,2023-01-23,P00028,S00023,C0003253,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000775,2023-01-23,P00028,S00023,C0015003,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000776,2023-01-23,P00028,S00023,C0014700,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000777,2023-01-23,P00028,S00023,C0019859,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000778,2023-01-23,P00028,S00023,C0027456,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000779,2023-01-23,P00028,S00023,C0009146,9,52.79,52.79,0.0,475.11,330.21,144.9,,E-commerce
T0000000780,2023-01-23,P00028,S00023,C0000058,8,52.79,52.79,0.0,422.32,293.52,128.8,,E-commerce
T0000000781,2023-03-15,P00259,S00188,C0020148,18,64.9,45.91,29.26,826.38,775.26,51.12,PR0078825,E-commerce
T0000000782,2023-03-15,P00259,S00188,C0019628,18,64.9,45.91,29.26,826.38,775.26,51.12,PR0078825,E-commerce
T0000000783,2023-03-15,P00259,S00188,C0019563,18,64.9,45.91,29.26,826.38,775.26,51.12,PR0078825,E-commerce
T0000000784,2023-03-15,P00259,S00188,C0022418,18,64.9,45.91,29.26,826.38,775.26,51.12,PR0078825,E-commerce
T0000000785,2023-03-15,P00259,S00188,C0028768,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000786,2023-03-15,P00259,S00188,C0004399,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000787,2023-03-15,P00259,S00188,C0020956,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000788,2023-03-15,P00259,S00188,C0008544,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000789,2023-03-15,P00259,S00188,C0023041,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000790,2023-03-15,P00259,S00188,C0017626,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000791,2023-03-15,P00259,S00188,C0007098,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000792,2023-03-15,P00259,S00188,C0005755,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000793,2023-03-15,P00259,S00188,C0020869,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000794,2023-03-15,P00259,S00188,C0010501,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000795,2023-03-15,P00259,S00188,C0022580,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000796,2023-03-15,P00259,S00188,C0017290,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000797,2023-03-15,P00259,S00188,C0002252,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000798,2023-03-15,P00259,S00188,C0003364,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000799,2023-03-15,P00259,S00188,C0026384,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000800,2023-03-15,P00259,S00188,C0029490,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000801,2023-03-15,P00259,S00188,C0017622,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000802,2023-03-15,P00259,S00188,C0010720,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000803,2023-03-15,P00259,S00188,C0018532,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000804,2023-03-15,P00259,S00188,C0004404,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000805,2023-03-15,P00259,S00188,C0009653,17,64.9,45.91,29.26,780.47,732.19,48.28,PR0078825,E-commerce
T0000000806,2023-03-06,P00253,S00027,C0004053,2,81.03,81.03,0.0,162.06,107.32,54.74,,E-commerce
T0000000807,2023-03-06,P00253,S00027,C0019448,2,81.03,81.03,0.0,162.06,107.32,54.74,,E-commerce
T0000000808,2023-03-06,P00253,S00027,C0015919,2,81.03,81.03,0.0,162.06,107.32,54.74,,E-commerce
T0000000809,2023-03-06,P00253,S00027,C0008032,2,81.03,81.03,0.0,162.06,107.32,54.74,,E-commerce
T0000000810,2023-03-06,P00253,S00027,C0014705,2,81.03,81.03,0.0,162.06,107.32,54.74,,E-commerce
T0000000811,2023-03-06,P00253,S00027,C0006141,2,81.03,81.03,0.0,162.06,107.32,54.74,,E-commerce
T0000000812,2023-03-06,P00253,S00027,C0000251,2,81.03,81.03,0.0,162.06,107.32,54.74,,E-commerce
T0000000813,2023-03-06,P00253,S00027,C0021177,2,81.03,81.03,0.0,162.06,107.32,54.74,,E-commerce
T0000000814,2023-03-06,P00253,S00027,C0027159,2,81.03,81.03,0.0,162.06,107.32,54.74,,E-commerce
T0000000815,2023-03-06,P00253,S00027,C0024103,2,81.03,81.03,0.0,162.06,107.32,54.74,,E-commerce
T0000000816,2023-03-06,P00253,S00027,C0011202,2,81.03,81.03,0.0,162.06,107.32,54.74,,E-commerce
T0000000817,2023-03-06,P00253,S00027,C0026049,2,81.03,81.03,0.0,162.06,107.32,54.74,,E-commerce
T0000000818,2023-03-06,P00253,S00027,C0001108,1,81.03,81.03,0.0,81.03,53.66,27.37,,E-commerce
T0000000819,2023-03-06,P00253,S00027,C0020561,1,81.03,81.03,0.0,81.03,53.66,27.37,,E-commerce
T0000000820,2023-03-06,P00253,S00027,C0027660,1,81.03,81.03,0.0,81.03,53.66,27.37,,E-commerce
T0000000821,2023-03-06,P00253,S00027,C0002698,1,81.03,81.03,0.0,81.03,53.66,27.37,,E-commerce
T0000000822,2023-03-06,P00253,S00027,C0019767,1,81.03,81.03,0.0,81.03,53.66,27.37,,E-commerce
T0000000823,2023-03-06,P00253,S00027,C0029788,1,81.03,81.03,0.0,81.03,53.66,27.37,,E-commerce
T0000000824,2023-03-06,P00253,S00027,C0020255,1,81.03,81.03,0.0,81.03,53.66,27.37,,E-commerce
T0000000825,2023-03-06,P00253,S00027,C0012480,1,81.03,81.03,0.0,81.03,53.66,27.37,,E-commerce
T0000000826,2023-03-06,P00253,S00027,C0024090,1,81.03,81.03,0.0,81.03,53.66,27.37,,E-commerce
T0000000827,2023-03-06,P00253,S00027,C0024600,1,81.03,81.03,0.0,81.03,53.66,27.37,,E-commerce
T0000000828,2023-03-06,P00253,S00027,C0022243,1,81.03,81.03,0.0,81.03,53.66,27.37,,E-commerce
T0000000829,2023-03-06,P00253,S00027,C0000939,1,81.03,81.03,0.0,81.03,53.66,27.37,,E-commerce
T0000000830,2023-03-06,P00253,S00027,C0004947,1,81.03,81.03,0.0,81.03,53.66,27.37,,E-commerce
T0000000831,2023-01-08,P00041,S00110,C0024829,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000832,2023-01-08,P00041,S00110,C0015361,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000833,2023-01-08,P00041,S00110,C0002465,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000834,2023-01-08,P00041,S00110,C0013845,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000835,2023-01-08,P00041,S00110,C0000336,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000836,2023-01-08,P00041,S00110,C0019731,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000837,2023-01-08,P00041,S00110,C0021147,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000838,2023-01-08,P00041,S00110,C0019086,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000839,2023-01-08,P00041,S00110,C0019101,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000840,2023-01-08,P00041,S00110,C0012277,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000841,2023-01-08,P00041,S00110,C0028405,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000842,2023-01-08,P00041,S00110,C0010163,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000843,2023-01-08,P00041,S00110,C0000935,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000844,2023-01-08,P00041,S00110,C0027358,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000845,2023-01-08,P00041,S00110,C0029157,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000846,2023-01-08,P00041,S00110,C0029881,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000847,2023-01-08,P00041,S00110,C0027010,5,130.08,130.08,0.0,650.4,431.8,218.6,,Wholesale
T0000000848,2023-01-08,P00041,S00110,C0008814,4,130.08,130.08,0.0,520.32,345.44,174.88,,Wholesale
T0000000849,2023-01-08,P00041,S00110,C0009940,4,130.08,130.08,0.0,520.32,345.44,174.88,,Wholesale
T0000000850,2023-01-08,P00041,S00110,C0003067,4,130.08,130.08,0.0,520.32,345.44,174.88,,Wholesale
T0000000851,2023-01-08,P00041,S00110,C0024617,4,130.08,130.08,0.0,520.32,345.44,174.88,,Wholesale
T0000000852,2023-01-08,P00041,S00110,C0010099,4,130.08,130.08,0.0,520.32,345.44,174.88,,Wholesale
T0000000853,2023-01-08,P00041,S00110,C0013186,4,130.08,130.08,0.0,520.32,345.44,174.88,,Wholesale
T0000000854,2023-01-08,P00041,S00110,C0014784,4,130.08,130.08,0.0,520.32,345.44,174.88,,Wholesale
T0000000855,2023-01-08,P00041,S00110,C0001988,4,130.08,130.08,0.0,520.32,345.44,174.88,,Wholesale
T0000000856,2023-03-20,P00226,S00037,C0008472,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000857,2023-03-20,P00226,S00037,C0007908,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000858,2023-03-20,P00226,S00037,C0019984,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000859,2023-03-20,P00226,S00037,C0027832,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000860,2023-03-20,P00226,S00037,C0019984,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000861,2023-03-20,P00226,S00037,C0023142,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000862,2023-03-20,P00226,S00037,C0013993,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000863,2023-03-20,P00226,S00037,C0013921,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000864,2023-03-20,P00226,S00037,C0016636,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000865,2023-03-20,P00226,S00037,C0020133,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000866,2023-03-20,P00226,S00037,C0026736,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000867,2023-03-20,P00226,S00037,C0022857,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000868,2023-03-20,P00226,S00037,C0010489,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000869,2023-03-20,P00226,S00037,C0004136,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000870,2023-03-20,P00226,S00037,C0008734,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000871,2023-03-20,P00226,S00037,C0019480,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000872,2023-03-20,P00226,S00037,C0020716,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000873,2023-03-20,P00226,S00037,C0005210,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000874,2023-03-20,P00226,S00037,C0004943,3,72.83,72.83,0.0,218.49,157.14,61.35,,Supermarket
T0000000875,2023-03-20,P00226,S00037,C0009956,2,72.83,72.83,0.0,145.66,104.76,40.9,,Supermarket
T0000000876,2023-03-20,P00226,S00037,C0029111,2,72.83,72.83,0.0,145.66,104.76,40.9,,Supermarket
T0000000877,2023-03-20,P00226,S00037,C0014888,2,72.83,72.83,0.0,145.66,104.76,40.9,,Supermarket
T0000000878,2023-03-20,P00226,S00037,C0017000,2,72.83,72.83,0.0,145.66,104.76,40.9,,Supermarket
T0000000879,2023-03-20,P00226,S00037,C0013225,2,72.83,72.83,0.0,145.66,104.76,40.9,,Supermarket
T0000000880,2023-03-20,P00226,S00037,C0015436,2,72.83,72.83,0.0,145.66,104.76,40.9,,Supermarket
T0000000881,2023-02-13,P00045,S00030,C0004218,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000882,2023-02-13,P00045,S00030,C0017935,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000883,2023-02-13,P00045,S00030,C0023449,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000884,2023-02-13,P00045,S00030,C0026907,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000885,2023-02-13,P00045,S00030,C0017261,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000886,2023-02-13,P00045,S00030,C0006169,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000887,2023-02-13,P00045,S00030,C0016453,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000888,2023-02-13,P00045,S00030,C0021875,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000889,2023-02-13,P00045,S00030,C0002542,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000890,2023-02-13,P00045,S00030,C0019261,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000891,2023-02-13,P00045,S00030,C0014848,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000892,2023-02-13,P00045,S00030,C0027093,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000893,2023-02-13,P00045,S00030,C0000336,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000894,2023-02-13,P00045,S00030,C0006086,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000895,2023-02-13,P00045,S00030,C0003476,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000896,2023-02-13,P00045,S00030,C0005288,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000897,2023-02-13,P00045,S00030,C0008518,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000898,2023-02-13,P00045,S00030,C0023040,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000899,2023-02-13,P00045,S00030,C0010386,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000900,2023-02-13,P00045,S00030,C0007081,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000901,2023-02-13,P00045,S00030,C0012435,4,132.31,132.31,0.0,529.24,334.72,194.52,,Wholesale
T0000000902,2023-02-13,P00045,S00030,C0013271,3,132.31,132.31,0.0,396.93,251.04,145.89,,Wholesale
T0000000903,2023-02-13,P00045,S00030,C0011575,3,132.31,132.31,0.0,396.93,251.04,145.89,,Wholesale
T0000000904,2023-02-13,P00045,S00030,C0000138,3,132.31,132.31,0.0,396.93,251.04,145.89,,Wholesale
T0000000905,2023-02-13,P00045,S00030,C0013263,3,132.31,132.31,0.0,396.93,251.04,145.89,,Wholesale
T0000000906,2023-03-10,P00233,S00105,C0026288,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000907,2023-03-10,P00233,S00105,C0022777,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000908,2023-03-10,P00233,S00105,C0013181,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000909,2023-03-10,P00233,S00105,C0021113,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000910,2023-03-10,P00233,S00105,C0018418,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000911,2023-03-10,P00233,S00105,C0015465,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000912,2023-03-10,P00233,S00105,C0026290,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000913,2023-03-10,P00233,S00105,C0007592,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000914,2023-03-10,P00233,S00105,C0016765,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000915,2023-03-10,P00233,S00105,C0024441,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000916,2023-03-10,P00233,S00105,C0013912,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000917,2023-03-10,P00233,S00105,C0023290,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000918,2023-03-10,P00233,S00105,C0009464,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000919,2023-03-10,P00233,S00105,C0018928,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000920,2023-03-10,P00233,S00105,C0013541,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000921,2023-03-10,P00233,S00105,C0006425,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000922,2023-03-10,P00233,S00105,C0028139,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000923,2023-03-10,P00233,S00105,C0011368,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
